-0.215	-1.828E-6
-0.216	-1.834E-6
-0.217	-1.839E-6
-0.218	-1.847E-6
-0.219	-1.85E-6
-0.22	-1.858E-6
-0.221	-1.86E-6
-0.222	-1.869E-6
-0.223	-1.87E-6
-0.224	-1.88E-6
-0.225	-1.883E-6
-0.226	-1.89E-6
-0.227	-1.894E-6
-0.228	-1.901E-6
-0.229	-1.904E-6
-0.23	-1.914E-6
-0.231	-1.917E-6
-0.232	-1.924E-6
-0.233	-1.926E-6
-0.234	-1.935E-6
-0.235	-1.937E-6
-0.236	-1.945E-6
-0.237	-1.949E-6
-0.238	-1.957E-6
-0.239	-1.959E-6
-0.24	-1.967E-6
-0.241	-1.969E-6
-0.242	-1.976E-6
-0.243	-1.981E-6
-0.244	-1.99E-6
-0.245	-1.992E-6
-0.246	-2.002E-6
-0.247	-2.004E-6
-0.248	-2.011E-6
-0.249	-2.016E-6
-0.25	-2.024E-6
-0.251	-2.027E-6
-0.252	-2.035E-6
-0.253	-2.038E-6
-0.254	-2.048E-6
-0.255	-2.05E-6
-0.256	-2.059E-6
-0.257	-2.063E-6
-0.258	-2.071E-6
-0.259	-2.075E-6
-0.26	-2.083E-6
-0.261	-2.085E-6
-0.262	-2.094E-6
-0.263	-2.097E-6
-0.264	-2.105E-6
-0.265	-2.109E-6
-0.266	-2.116E-6
-0.267	-2.12E-6
-0.268	-2.129E-6
-0.269	-2.133E-6
-0.27	-2.141E-6
-0.271	-2.145E-6
-0.272	-2.153E-6
-0.273	-2.157E-6
-0.274	-2.163E-6
-0.275	-2.168E-6
-0.276	-2.177E-6
-0.277	-2.18E-6
-0.278	-2.188E-6
-0.279	-2.193E-6
-0.28	-2.201E-6
-0.281	-2.205E-6
-0.282	-2.215E-6
-0.283	-2.218E-6
-0.284	-2.228E-6
-0.285	-2.23E-6
-0.286	-2.24E-6
-0.287	-2.244E-6
-0.288	-2.254E-6
-0.289	-2.258E-6
-0.29	-2.266E-6
-0.291	-2.271E-6
-0.292	-2.281E-6
-0.293	-2.282E-6
-0.294	-2.293E-6
-0.295	-2.297E-6
-0.296	-2.306E-6
-0.297	-2.311E-6
-0.298	-2.32E-6
-0.299	-2.324E-6
-0.3	-2.334E-6
-0.301	-2.338E-6
-0.302	-2.347E-6
-0.303	-2.351E-6
-0.304	-2.359E-6
-0.305	-2.364E-6
-0.306	-2.373E-6
-0.307	-2.378E-6
-0.308	-2.387E-6
-0.309	-2.391E-6
-0.31	-2.4E-6
-0.311	-2.403E-6
-0.312	-2.413E-6
-0.313	-2.417E-6
-0.314	-2.426E-6
-0.315	-2.43E-6
-0.316	-2.44E-6
-0.317	-2.444E-6
-0.318	-2.454E-6
-0.319	-2.458E-6
-0.32	-2.468E-6
-0.321	-2.475E-6
-0.322	-2.484E-6
-0.323	-2.488E-6
-0.324	-2.5E-6
-0.325	-2.503E-6
-0.326	-2.514E-6
-0.327	-2.52E-6
-0.328	-2.529E-6
-0.329	-2.535E-6
-0.33	-2.544E-6
-0.331	-2.549E-6
-0.332	-2.56E-6
-0.333	-2.566E-6
-0.334	-2.577E-6
-0.335	-2.581E-6
-0.336	-2.592E-6
-0.337	-2.598E-6
-0.338	-2.607E-6
-0.339	-2.614E-6
-0.34	-2.624E-6
-0.341	-2.628E-6
-0.342	-2.64E-6
-0.343	-2.646E-6
-0.344	-2.655E-6
-0.345	-2.663E-6
-0.346	-2.673E-6
-0.347	-2.681E-6
-0.348	-2.693E-6
-0.349	-2.698E-6
-0.35	-2.709E-6
-0.351	-2.715E-6
-0.352	-2.727E-6
-0.353	-2.733E-6
-0.354	-2.746E-6
-0.355	-2.753E-6
-0.356	-2.764E-6
-0.357	-2.771E-6
-0.358	-2.784E-6
-0.359	-2.792E-6
-0.36	-2.803E-6
-0.361	-2.811E-6
-0.362	-2.823E-6
-0.363	-2.83E-6
-0.364	-2.844E-6
-0.365	-2.849E-6
-0.366	-2.862E-6
-0.367	-2.869E-6
-0.368	-2.882E-6
-0.369	-2.889E-6
-0.37	-2.9E-6
-0.371	-2.909E-6
-0.372	-2.922E-6
-0.373	-2.928E-6
-0.374	-2.942E-6
-0.375	-2.95E-6
-0.376	-2.963E-6
-0.377	-2.972E-6
-0.378	-2.987E-6
-0.379	-2.994E-6
-0.38	-3.009E-6
-0.381	-3.017E-6
-0.382	-3.03E-6
-0.383	-3.038E-6
-0.384	-3.053E-6
-0.385	-3.063E-6
-0.386	-3.075E-6
-0.387	-3.086E-6
-0.388	-3.099E-6
-0.389	-3.107E-6
-0.39	-3.123E-6
-0.391	-3.132E-6
-0.392	-3.146E-6
-0.393	-3.157E-6
-0.394	-3.169E-6
-0.395	-3.18E-6
-0.396	-3.195E-6
-0.397	-3.205E-6
-0.398	-3.219E-6
-0.399	-3.23E-6
-0.4	-3.246E-6
-0.401	-3.257E-6
-0.402	-3.271E-6
-0.403	-3.283E-6
-0.404	-3.299E-6
-0.405	-3.309E-6
-0.406	-3.326E-6
-0.407	-3.336E-6
-0.408	-3.352E-6
-0.409	-3.364E-6
-0.41	-3.384E-6
-0.411	-3.394E-6
-0.412	-3.41E-6
-0.413	-3.421E-6
-0.414	-3.438E-6
-0.415	-3.45E-6
-0.416	-3.469E-6
-0.417	-3.48E-6
-0.418	-3.496E-6
-0.419	-3.508E-6
-0.42	-3.526E-6
-0.421	-3.54E-6
-0.422	-3.559E-6
-0.423	-3.572E-6
-0.424	-3.589E-6
-0.425	-3.603E-6
-0.426	-3.62E-6
-0.427	-3.633E-6
-0.428	-3.651E-6
-0.429	-3.665E-6
-0.43	-3.684E-6
-0.431	-3.697E-6
-0.432	-3.716E-6
-0.433	-3.731E-6
-0.434	-3.747E-6
-0.435	-3.764E-6
-0.436	-3.783E-6
-0.437	-3.797E-6
-0.438	-3.818E-6
-0.439	-3.833E-6
-0.44	-3.854E-6
-0.441	-3.871E-6
-0.442	-3.89E-6
-0.443	-3.904E-6
-0.444	-3.925E-6
-0.445	-3.94E-6
-0.446	-3.963E-6
-0.447	-3.978E-6
-0.448	-4E-6
-0.449	-4.018E-6
-0.45	-4.039E-6
-0.451	-4.056E-6
-0.452	-4.077E-6
-0.453	-4.094E-6
-0.454	-4.117E-6
-0.455	-4.134E-6
-0.456	-4.157E-6
-0.457	-4.176E-6
-0.458	-4.199E-6
-0.459	-4.217E-6
-0.46	-4.242E-6
-0.461	-4.262E-6
-0.462	-4.285E-6
-0.463	-4.303E-6
-0.464	-4.327E-6
-0.465	-4.346E-6
-0.466	-4.369E-6
-0.467	-4.389E-6
-0.468	-4.416E-6
-0.469	-4.434E-6
-0.47	-4.46E-6
-0.471	-4.48E-6
-0.472	-4.504E-6
-0.473	-4.523E-6
-0.474	-4.549E-6
-0.475	-4.569E-6
-0.476	-4.595E-6
-0.477	-4.615E-6
-0.478	-4.642E-6
-0.479	-4.664E-6
-0.48	-4.692E-6
-0.481	-4.715E-6
-0.482	-4.742E-6
-0.483	-4.766E-6
-0.484	-4.794E-6
-0.485	-4.816E-6
-0.486	-4.845E-6
-0.487	-4.868E-6
-0.488	-4.895E-6
-0.489	-4.92E-6
-0.49	-4.95E-6
-0.491	-4.973E-6
-0.492	-5.003E-6
-0.493	-5.027E-6
-0.494	-5.057E-6
-0.495	-5.079E-6
-0.496	-5.107E-6
-0.497	-5.131E-6
-0.498	-5.16E-6
-0.499	-5.187E-6
-0.5	-5.217E-6
-0.501	-5.242E-6
-0.502	-5.271E-6
-0.503	-5.298E-6
-0.504	-5.327E-6
-0.505	-5.353E-6
-0.506	-5.386E-6
-0.507	-5.411E-6
-0.508	-5.443E-6
-0.509	-5.468E-6
-0.51	-5.501E-6
-0.511	-5.528E-6
-0.512	-5.561E-6
-0.513	-5.587E-6
-0.514	-5.619E-6
-0.515	-5.645E-6
-0.516	-5.677E-6
-0.517	-5.701E-6
-0.518	-5.736E-6
-0.519	-5.763E-6
-0.52	-5.795E-6
-0.521	-5.823E-6
-0.522	-5.854E-6
-0.523	-5.882E-6
-0.524	-5.915E-6
-0.525	-5.942E-6
-0.526	-5.975E-6
-0.527	-6.002E-6
-0.528	-6.036E-6
-0.529	-6.063E-6
-0.53	-6.094E-6
-0.531	-6.123E-6
-0.532	-6.158E-6
-0.533	-6.184E-6
-0.534	-6.217E-6
-0.535	-6.243E-6
-0.536	-6.274E-6
-0.537	-6.301E-6
-0.538	-6.334E-6
-0.539	-6.362E-6
-0.54	-6.394E-6
-0.541	-6.42E-6
-0.542	-6.453E-6
-0.543	-6.478E-6
-0.544	-6.508E-6
-0.545	-6.535E-6
-0.546	-6.566E-6
-0.547	-6.592E-6
-0.548	-6.624E-6
-0.549	-6.649E-6
-0.55	-6.682E-6
-0.551	-6.709E-6
-0.552	-6.74E-6
-0.553	-6.766E-6
-0.554	-6.797E-6
-0.555	-6.821E-6
-0.556	-6.853E-6
-0.557	-6.878E-6
-0.558	-6.91E-6
-0.559	-6.934E-6
-0.56	-6.964E-6
-0.561	-6.988E-6
-0.562	-7.016E-6
-0.563	-7.041E-6
-0.564	-7.072E-6
-0.565	-7.094E-6
-0.566	-7.122E-6
-0.567	-7.146E-6
-0.568	-7.174E-6
-0.569	-7.197E-6
-0.57	-7.224E-6
-0.571	-7.248E-6
-0.572	-7.275E-6
-0.573	-7.296E-6
-0.574	-7.322E-6
-0.575	-7.34E-6
-0.576	-7.368E-6
-0.577	-7.39E-6
-0.578	-7.415E-6
-0.579	-7.435E-6
-0.58	-7.461E-6
-0.581	-7.479E-6
-0.582	-7.504E-6
-0.583	-7.523E-6
-0.584	-7.547E-6
-0.585	-7.565E-6
-0.586	-7.586E-6
-0.587	-7.603E-6
-0.588	-7.623E-6
-0.589	-7.64E-6
-0.59	-7.661E-6
-0.591	-7.678E-6
-0.592	-7.7E-6
-0.593	-7.715E-6
-0.594	-7.734E-6
-0.595	-7.75E-6
-0.596	-7.771E-6
-0.597	-7.785E-6
-0.598	-7.802E-6
-0.599	-7.814E-6
-0.6	-7.834E-6
-0.601	-7.846E-6
-0.602	-7.863E-6
-0.603	-7.874E-6
-0.604	-7.892E-6
-0.605	-7.902E-6
-0.606	-7.918E-6
-0.607	-7.927E-6
-0.608	-7.945E-6
-0.609	-7.954E-6
-0.61	-7.968E-6
-0.611	-7.977E-6
-0.612	-7.991E-6
-0.613	-7.999E-6
-0.614	-8.015E-6
-0.615	-8.024E-6
-0.616	-8.034E-6
-0.617	-8.041E-6
-0.618	-8.053E-6
-0.619	-8.058E-6
-0.62	-8.072E-6
-0.621	-8.077E-6
-0.622	-8.087E-6
-0.623	-8.091E-6
-0.624	-8.101E-6
-0.625	-8.107E-6
-0.626	-8.115E-6
-0.627	-8.12E-6
-0.628	-8.129E-6
-0.629	-8.133E-6
-0.63	-8.141E-6
-0.631	-8.144E-6
-0.632	-8.15E-6
-0.633	-8.154E-6
-0.634	-8.161E-6
-0.635	-8.162E-6
-0.636	-8.169E-6
-0.637	-8.172E-6
-0.638	-8.178E-6
-0.639	-8.178E-6
-0.64	-8.185E-6
-0.641	-8.185E-6
-0.642	-8.19E-6
-0.643	-8.191E-6
-0.644	-8.195E-6
-0.645	-8.195E-6
-0.646	-8.2E-6
-0.647	-8.199E-6
-0.648	-8.203E-6
-0.649	-8.201E-6
-0.65	-8.204E-6
-0.651	-8.204E-6
-0.652	-8.208E-6
-0.653	-8.207E-6
-0.654	-8.211E-6
-0.655	-8.207E-6
-0.656	-8.212E-6
-0.657	-8.208E-6
-0.658	-8.211E-6
-0.659	-8.209E-6
-0.66	-8.212E-6
-0.661	-8.208E-6
-0.662	-8.21E-6
-0.663	-8.209E-6
-0.664	-8.21E-6
-0.665	-8.208E-6
-0.666	-8.211E-6
-0.667	-8.207E-6
-0.668	-8.21E-6
-0.669	-8.205E-6
-0.67	-8.207E-6
-0.671	-8.204E-6
-0.672	-8.208E-6
-0.673	-8.203E-6
-0.674	-8.202E-6
-0.675	-8.199E-6
-0.676	-8.201E-6
-0.677	-8.197E-6
-0.678	-8.199E-6
-0.679	-8.194E-6
-0.68	-8.196E-6
-0.681	-8.191E-6
-0.682	-8.192E-6
-0.683	-8.189E-6
-0.684	-8.19E-6
-0.685	-8.186E-6
-0.686	-8.187E-6
-0.687	-8.182E-6
-0.688	-8.182E-6
-0.689	-8.18E-6
-0.69	-8.18E-6
-0.691	-8.178E-6
-0.692	-8.178E-6
-0.693	-8.172E-6
-0.694	-8.174E-6
-0.695	-8.17E-6
-0.696	-8.172E-6
-0.697	-8.168E-6
-0.698	-8.169E-6
-0.699	-8.165E-6
-0.7	-8.166E-6
-0.701	-8.161E-6
-0.702	-8.16E-6
-0.703	-8.157E-6
-0.704	-8.159E-6
-0.705	-8.156E-6
-0.706	-8.156E-6
-0.707	-8.153E-6
-0.708	-8.154E-6
-0.709	-8.15E-6
-0.71	-8.152E-6
-0.711	-8.149E-6
-0.712	-8.15E-6
-0.713	-8.145E-6
-0.714	-8.148E-6
-0.715	-8.143E-6
-0.716	-8.145E-6
-0.717	-8.143E-6
-0.718	-8.144E-6
-0.719	-8.141E-6
-0.72	-8.141E-6
-0.721	-8.14E-6
-0.722	-8.14E-6
-0.723	-8.137E-6
-0.724	-8.141E-6
-0.725	-8.137E-6
-0.726	-8.139E-6
-0.727	-8.136E-6
-0.728	-8.139E-6
-0.729	-8.136E-6
-0.73	-8.139E-6
-0.731	-8.137E-6
-0.732	-8.139E-6
-0.733	-8.136E-6
-0.734	-8.139E-6
-0.735	-8.136E-6
-0.736	-8.14E-6
-0.737	-8.136E-6
-0.738	-8.14E-6
-0.739	-8.138E-6
-0.74	-8.141E-6
-0.741	-8.137E-6
-0.742	-8.142E-6
-0.743	-8.142E-6
-0.744	-8.144E-6
-0.745	-8.144E-6
-0.746	-8.146E-6
-0.747	-8.145E-6
-0.748	-8.149E-6
-0.749	-8.148E-6
-0.75	-8.152E-6
-0.751	-8.149E-6
-0.752	-8.153E-6
-0.753	-8.151E-6
-0.754	-8.154E-6
-0.755	-8.156E-6
-0.756	-8.161E-6
-0.757	-8.159E-6
-0.758	-8.163E-6
-0.759	-8.162E-6
-0.76	-8.167E-6
-0.761	-8.167E-6
-0.762	-8.172E-6
-0.763	-8.171E-6
-0.764	-8.175E-6
-0.765	-8.174E-6
-0.766	-8.18E-6
-0.767	-8.179E-6
-0.768	-8.186E-6
-0.769	-8.185E-6
-0.77	-8.19E-6
-0.771	-8.19E-6
-0.772	-8.196E-6
-0.773	-8.195E-6
-0.774	-8.201E-6
-0.775	-8.202E-6
-0.776	-8.207E-6
-0.777	-8.207E-6
-0.778	-8.212E-6
-0.779	-8.213E-6
-0.78	-8.219E-6
-0.781	-8.221E-6
-0.782	-8.227E-6
-0.783	-8.227E-6
-0.784	-8.232E-6
-0.785	-8.234E-6
-0.786	-8.239E-6
-0.787	-8.241E-6
-0.788	-8.247E-6
-0.789	-8.247E-6
-0.79	-8.253E-6
-0.791	-8.254E-6
-0.792	-8.261E-6
-0.793	-8.261E-6
-0.794	-8.27E-6
-0.795	-8.269E-6
-0.796	-8.276E-6
-0.797	-8.278E-6
-0.798	-8.285E-6
-0.799	-8.286E-6
-0.8	-8.293E-6
-0.801	-8.295E-6
-0.802	-8.302E-6
-0.803	-8.302E-6
-0.804	-8.309E-6
-0.805	-8.31E-6
-0.806	-8.317E-6
-0.807	-8.319E-6
-0.808	-8.326E-6
-0.809	-8.327E-6
-0.81	-8.335E-6
-0.811	-8.336E-6
-0.812	-8.344E-6
-0.813	-8.345E-6
-0.814	-8.354E-6
-0.815	-8.355E-6
-0.816	-8.365E-6
-0.817	-8.364E-6
-0.818	-8.372E-6
-0.819	-8.378E-6
-0.82	-8.387E-6
-0.821	-8.389E-6
-0.822	-8.396E-6
-0.823	-8.399E-6
-0.824	-8.407E-6
-0.825	-8.411E-6
-0.826	-8.42E-6
-0.827	-8.423E-6
-0.828	-8.43E-6
-0.829	-8.432E-6
-0.83	-8.442E-6
-0.831	-8.444E-6
-0.832	-8.454E-6
-0.833	-8.456E-6
-0.834	-8.464E-6
-0.835	-8.466E-6
-0.836	-8.475E-6
-0.837	-8.477E-6
-0.838	-8.486E-6
-0.839	-8.49E-6
-0.84	-8.498E-6
-0.841	-8.501E-6
-0.842	-8.509E-6
-0.843	-8.513E-6
-0.844	-8.522E-6
-0.845	-8.525E-6
-0.846	-8.535E-6
-0.847	-8.537E-6
-0.848	-8.546E-6
-0.849	-8.548E-6
-0.85	-8.557E-6
-0.851	-8.559E-6
-0.852	-8.57E-6
-0.853	-8.572E-6
-0.854	-8.581E-6
-0.855	-8.585E-6
-0.856	-8.592E-6
-0.857	-8.596E-6
-0.858	-8.607E-6
-0.859	-8.611E-6
-0.86	-8.619E-6
-0.861	-8.622E-6
-0.862	-8.634E-6
-0.863	-8.635E-6
-0.864	-8.645E-6
-0.865	-8.648E-6
-0.866	-8.658E-6
-0.867	-8.661E-6
-0.868	-8.671E-6
-0.869	-8.672E-6
-0.87	-8.685E-6
-0.871	-8.689E-6
-0.872	-8.699E-6
-0.873	-8.702E-6
-0.874	-8.711E-6
-0.875	-8.715E-6
-0.876	-8.725E-6
-0.877	-8.731E-6
-0.878	-8.74E-6
-0.879	-8.744E-6
-0.88	-8.754E-6
-0.881	-8.759E-6
-0.882	-8.769E-6
-0.883	-8.775E-6
-0.884	-8.786E-6
-0.885	-8.79E-6
-0.886	-8.8E-6
-0.887	-8.806E-6
-0.888	-8.815E-6
-0.889	-8.82E-6
-0.89	-8.831E-6
-0.891	-8.837E-6
-0.892	-8.849E-6
-0.893	-8.852E-6
-0.894	-8.864E-6
-0.895	-8.87E-6
-0.896	-8.882E-6
-0.897	-8.888E-6
-0.898	-8.9E-6
-0.899	-8.907E-6
-0.9	-8.921E-6
-0.901	-8.924E-6
-0.902	-8.938E-6
-0.903	-8.943E-6
-0.904	-8.956E-6
-0.905	-8.962E-6
-0.906	-8.973E-6
-0.907	-8.979E-6
-0.908	-8.994E-6
-0.909	-9.002E-6
-0.91	-9.015E-6
-0.911	-9.023E-6
-0.912	-9.039E-6
-0.913	-9.047E-6
-0.914	-9.061E-6
-0.915	-9.072E-6
-0.916	-9.088E-6
-0.917	-9.097E-6
-0.918	-9.114E-6
-0.919	-9.123E-6
-0.92	-9.139E-6
-0.921	-9.15E-6
-0.922	-9.168E-6
-0.923	-9.178E-6
-0.924	-9.198E-6
-0.925	-9.209E-6
-0.926	-9.229E-6
-0.927	-9.239E-6
-0.928	-9.26E-6
-0.929	-9.272E-6
-0.93	-9.293E-6
-0.931	-9.305E-6
-0.932	-9.328E-6
-0.933	-9.34E-6
-0.934	-9.365E-6
-0.935	-9.381E-6
-0.936	-9.405E-6
-0.937	-9.422E-6
-0.938	-9.448E-6
-0.939	-9.466E-6
-0.94	-9.493E-6
-0.941	-9.513E-6
-0.942	-9.539E-6
-0.943	-9.558E-6
-0.944	-9.588E-6
-0.945	-9.608E-6
-0.946	-9.639E-6
-0.947	-9.664E-6
-0.948	-9.698E-6
-0.949	-9.719E-6
-0.95	-9.755E-6
-0.951	-9.78E-6
-0.952	-9.816E-6
-0.953	-9.845E-6
-0.954	-9.883E-6
-0.955	-9.914E-6
-0.956	-9.954E-6
-0.957	-9.987E-6
-0.958	-1.003E-5
-0.959	-1.006E-5
-0.96	-1.011E-5
-0.961	-1.015E-5
-0.962	-1.02E-5
-0.963	-1.024E-5
-0.964	-1.029E-5
-0.965	-1.033E-5
-0.966	-1.039E-5
-0.967	-1.043E-5
-0.968	-1.049E-5
-0.969	-1.054E-5
-0.97	-1.061E-5
-0.971	-1.066E-5
-0.972	-1.073E-5
-0.973	-1.079E-5
-0.974	-1.086E-5
-0.975	-1.092E-5
-0.976	-1.1E-5
-0.977	-1.107E-5
-0.978	-1.115E-5
-0.979	-1.122E-5
-0.98	-1.131E-5
-0.981	-1.139E-5
-0.982	-1.148E-5
-0.983	-1.156E-5
-0.984	-1.167E-5
-0.985	-1.175E-5
-0.986	-1.186E-5
-0.987	-1.195E-5
-0.988	-1.207E-5
-0.989	-1.217E-5
-0.99	-1.228E-5
-0.991	-1.238E-5
-0.992	-1.251E-5
-0.993	-1.262E-5
-0.994	-1.276E-5
-0.995	-1.288E-5
-0.996	-1.303E-5
-0.997	-1.315E-5
-0.998	-1.331E-5
-0.999	-1.345E-5
-1	-1.362E-5
-1.001	-1.376E-5
-1.002	-1.394E-5
-1.003	-1.41E-5
-1.004	-1.428E-5
-1.005	-1.445E-5
-1.006	-1.465E-5
-1.007	-1.482E-5
-1.008	-1.503E-5
-1.009	-1.522E-5
-1.01	-1.544E-5
-1.011	-1.564E-5
-1.012	-1.588E-5
-1.013	-1.609E-5
-1.014	-1.635E-5
-1.015	-1.657E-5
-1.016	-1.684E-5
-1.017	-1.707E-5
-1.018	-1.735E-5
-1.019	-1.76E-5
-1.02	-1.79E-5
-1.021	-1.816E-5
-1.022	-1.846E-5
-1.023	-1.874E-5
-1.024	-1.908E-5
-1.025	-1.937E-5
-1.026	-1.971E-5
-1.027	-2.002E-5
-1.028	-2.037E-5
-1.029	-2.069E-5
-1.03	-2.107E-5
-1.031	-2.142E-5
-1.032	-2.181E-5
-1.033	-2.216E-5
-1.034	-2.257E-5
-1.035	-2.294E-5
-1.036	-2.337E-5
-1.037	-2.376E-5
-1.038	-2.422E-5
-1.039	-2.462E-5
-1.04	-2.509E-5
-1.041	-2.552E-5
-1.042	-2.599E-5
-1.043	-2.643E-5
-1.044	-2.694E-5
-1.045	-2.739E-5
-1.046	-2.79E-5
-1.047	-2.837E-5
-1.048	-2.89E-5
-1.049	-2.94E-5
-1.05	-2.995E-5
-1.051	-3.046E-5
-1.052	-3.103E-5
-1.053	-3.156E-5
-1.054	-3.216E-5
-1.055	-3.27E-5
-1.056	-3.331E-5
-1.057	-3.387E-5
-1.058	-3.449E-5
-1.059	-3.506E-5
-1.06	-3.57E-5
-1.061	-3.628E-5
-1.062	-3.694E-5
-1.063	-3.755E-5
-1.064	-3.822E-5
-1.065	-3.883E-5
-1.066	-3.951E-5
-1.067	-4.016E-5
-1.068	-4.085E-5
-1.069	-4.15E-5
-1.07	-4.221E-5
-1.071	-4.287E-5
-1.072	-4.358E-5
-1.073	-4.424E-5
-1.074	-4.496E-5
-1.075	-4.565E-5
-1.076	-4.64E-5
